"","source","target","type.x","time","dwell","arrivaldate","name.x.x","type.y","date.x","qty.x.x","id.x","name.x","type.x.x","date.x.x","qty.x","source.y","type.y.x","date.y.x","name.y","type.x.y","date.x.y","qty.y","type.y.y","date.y.y","name.y.y","type","date.y","qty.y.y","suspect_arrival2"
"2627","City of South Paackland","seasystem3e22","Event.TransportEvent.TransponderPing","2035-11-08T11:33:13.509447",55359.149241,"2035-11-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_26027a5e","Event.Transaction","2035-11-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-09",NA,"Entity.Document.DeliveryReport","2035-11-09","31.875","2035-11-09"
"2628","City of South Paackland","seasystem3e22","Event.TransportEvent.TransponderPing","2035-11-08T11:33:13.509447",55359.149241,"2035-11-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_272927be","Event.Transaction","2035-11-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-09",NA,"Entity.Document.DeliveryReport","2035-11-09","23","2035-11-09"
"2629","City of South Paackland","seasystem3e22","Event.TransportEvent.TransponderPing","2035-11-08T11:33:13.509447",55359.149241,"2035-11-08",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_28447775","Event.Transaction","2035-11-09",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-09",NA,"Entity.Document.DeliveryReport","2035-11-09","22.75","2035-11-09"
"2630","City of South Paackland","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-03-30T01:18:09.813606",63311.494019,"2035-03-30",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_24205ad5","Event.Transaction","2035-03-31",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-03-31",NA,"Entity.Document.DeliveryReport","2035-03-31","15","2035-03-31"
"2631","City of South Paackland","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-09-14T05:11:12.599117",64841.047247,"2035-09-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_24189cae","Event.Transaction","2035-09-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-15",NA,"Entity.Document.DeliveryReport","2035-09-15","6.25","2035-09-15"
"2632","City of South Paackland","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-09-14T05:11:12.599117",64841.047247,"2035-09-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_28333e64","Event.Transaction","2035-09-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-15",NA,"Entity.Document.DeliveryReport","2035-09-15","-10","2035-09-15"
"2633","City of South Paackland","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-09-14T05:11:12.599117",64841.047247,"2035-09-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_28372f26","Event.Transaction","2035-09-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-15",NA,"Entity.Document.DeliveryReport","2035-09-15","40.5","2035-09-15"
"2634","City of South Paackland","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-09-14T05:11:12.599117",64841.047247,"2035-09-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_24948a7e","Event.Transaction","2035-09-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-15",NA,"Entity.Document.DeliveryReport","2035-09-15","14.875","2035-09-15"
"2635","City of South Paackland","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-09-14T05:11:12.599117",64841.047247,"2035-09-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_298597fb","Event.Transaction","2035-09-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-15",NA,"Entity.Document.DeliveryReport","2035-09-15","19.5","2035-09-15"
"2636","City of South Paackland","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-10-14T12:06:07.237244",55103.338525,"2035-10-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_23975884","Event.Transaction","2035-10-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-10-15",NA,"Entity.Document.DeliveryReport","2035-10-15","15","2035-10-15"
"2637","City of South Paackland","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-10-14T12:06:07.237244",55103.338525,"2035-10-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_28440120","Event.Transaction","2035-10-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-10-15",NA,"Entity.Document.DeliveryReport","2035-10-15","17.5","2035-10-15"
"2638","City of South Paackland","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-10-14T12:06:07.237244",55103.338525,"2035-10-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_27066076","Event.Transaction","2035-10-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-10-15",NA,"Entity.Document.DeliveryReport","2035-10-15","16.25","2035-10-15"
"2639","City of South Paackland","harborharmonyfc9","Event.TransportEvent.TransponderPing","2035-10-14T12:06:07.237244",55103.338525,"2035-10-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_2727994c","Event.Transaction","2035-10-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-10-15",NA,"Entity.Document.DeliveryReport","2035-10-15","22","2035-10-15"
"2640","City of South Paackland","transcontinentalcf3","Event.TransportEvent.TransponderPing","2035-06-29T09:42:14.479627",58808.113754,"2035-06-29",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_293664fd","Event.Transaction","2035-06-30",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-06-30",NA,"Entity.Document.DeliveryReport","2035-06-30","31.625","2035-06-30"
"2641","City of South Paackland","transcontinentalcf3","Event.TransportEvent.TransponderPing","2035-08-13T23:44:51.869539",50379.62409,"2035-08-13",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_255701ce","Event.Transaction","2035-08-14",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-14",NA,"Entity.Document.DeliveryReport","2035-08-14","32.5","2035-08-14"
"2642","City of South Paackland","transcontinentalcf3","Event.TransportEvent.TransponderPing","2035-08-13T23:44:51.869539",50379.62409,"2035-08-13",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_293944bd","Event.Transaction","2035-08-14",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-14",NA,"Entity.Document.DeliveryReport","2035-08-14","27.5","2035-08-14"
"2643","City of South Paackland","maritimemastersd93","Event.TransportEvent.TransponderPing","2035-05-19T12:36:39.181701",71255.895544,"2035-05-19",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_300163b6","Event.Transaction","2035-05-20",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-05-20",NA,"Entity.Document.DeliveryReport","2035-05-20","20.25","2035-05-20"
"2644","City of South Paackland","maritimemastersd93","Event.TransportEvent.TransponderPing","2035-09-01T15:25:51.694037",70905.449491,"2035-09-01",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_30013631","Event.Transaction","2035-09-02",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-02",NA,"Entity.Document.DeliveryReport","2035-09-02","33.75","2035-09-02"
"2645","City of South Paackland","maritimemastersd93","Event.TransportEvent.TransponderPing","2035-09-01T15:25:51.694037",70905.449491,"2035-09-01",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_25574502","Event.Transaction","2035-09-02",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-02",NA,"Entity.Document.DeliveryReport","2035-09-02","41.25","2035-09-02"
"2646","City of South Paackland","maritimemastersd93","Event.TransportEvent.TransponderPing","2035-09-01T15:25:51.694037",70905.449491,"2035-09-01",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_2950956c","Event.Transaction","2035-09-02",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-02",NA,"Entity.Document.DeliveryReport","2035-09-02","7.125","2035-09-02"
"2647","City of South Paackland","maritimemastersd93","Event.TransportEvent.TransponderPing","2035-11-28T16:05:18.210182",69833.236236,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_24108b6f","Event.Transaction","2035-11-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-29",NA,"Entity.Document.DeliveryReport","2035-11-29","1","2035-11-29"
"2648","City of South Paackland","maritimemastersd93","Event.TransportEvent.TransponderPing","2035-11-28T16:05:18.210182",69833.236236,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_262955e1","Event.Transaction","2035-11-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-29",NA,"Entity.Document.DeliveryReport","2035-11-29","25.5","2035-11-29"
"2649","City of South Paackland","maritimemastersd93","Event.TransportEvent.TransponderPing","2035-11-28T16:05:18.210182",69833.236236,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_300043df","Event.Transaction","2035-11-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-29",NA,"Entity.Document.DeliveryReport","2035-11-29","-2.25","2035-11-29"
"2650","City of South Paackland","maritimemastersd93","Event.TransportEvent.TransponderPing","2035-11-28T16:05:18.210182",69833.236236,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_273049b6","Event.Transaction","2035-11-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-29",NA,"Entity.Document.DeliveryReport","2035-11-29","0","2035-11-29"
"2651","City of South Paackland","maritimemastersd93","Event.TransportEvent.TransponderPing","2035-11-28T16:05:18.210182",69833.236236,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscissapidum9b7","Harland/Piscis sapidum","Entity.Commodity.Fish",NA,NA,"cargo_2035_28361344","Event.Transaction","2035-11-29",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-11-29",NA,"Entity.Document.DeliveryReport","2035-11-29","18","2035-11-29"
"2652","City of South Paackland","vesselvictory3738","Event.TransportEvent.TransponderPing","2035-07-27T03:26:21.458174",65893.119669,"2035-07-27",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_2411145a","Event.Transaction","2035-07-28",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-28",NA,"Entity.Document.DeliveryReport","2035-07-28","13","2035-07-28"
"2653","City of South Paackland","vesselvictory3738","Event.TransportEvent.TransponderPing","2035-07-27T03:26:21.458174",65893.119669,"2035-07-27",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_26278bd0","Event.Transaction","2035-07-28",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-28",NA,"Entity.Document.DeliveryReport","2035-07-28","35","2035-07-28"
"2654","City of South Paackland","vesselvictory3738","Event.TransportEvent.TransponderPing","2035-07-27T03:26:21.458174",65893.119669,"2035-07-27",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_29384348","Event.Transaction","2035-07-28",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-28",NA,"Entity.Document.DeliveryReport","2035-07-28","31.625","2035-07-28"
"2655","City of South Paackland","freightforte6f28","Event.TransportEvent.TransponderPing","2035-06-29T04:23:27.948190",48545.707779,"2035-06-29",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_293664fd","Event.Transaction","2035-06-30",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-06-30",NA,"Entity.Document.DeliveryReport","2035-06-30","31.625","2035-06-30"
"2656","City of South Paackland","freightforte6f28","Event.TransportEvent.TransponderPing","2035-08-14T01:37:58.701274",63641.087046,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_25080e52","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","24.5","2035-08-15"
"2657","City of South Paackland","freightforte6f28","Event.TransportEvent.TransponderPing","2035-08-14T01:37:58.701274",63641.087046,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_3015569e","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","4.5","2035-08-15"
"2658","City of South Paackland","freightforte6f28","Event.TransportEvent.TransponderPing","2035-08-14T01:37:58.701274",63641.087046,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_303772d3","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","28","2035-08-15"
"2659","City of South Paackland","freightforte6f28","Event.TransportEvent.TransponderPing","2035-08-14T01:37:58.701274",63641.087046,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfoetidaae7","Sockfish/Pisces foetida","Entity.Commodity.Fish",NA,NA,"cargo_2035_2431298a","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","23.125","2035-08-15"
"2660","City of South Paackland","freightforte6f28","Event.TransportEvent.TransponderPing","2035-08-14T01:37:58.701274",63641.087046,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_29395e50","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","30.25","2035-08-15"
"2661","City of South Paackland","freightforte6f28","Event.TransportEvent.TransponderPing","2035-08-14T01:37:58.701274",63641.087046,"2035-08-14",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_2985567c","Event.Transaction","2035-08-15",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-08-15",NA,"Entity.Document.DeliveryReport","2035-08-15","19.5","2035-08-15"
"2662","City of South Paackland","oceanicodyssey11207","Event.TransportEvent.TransponderPing","2035-07-19T05:12:09.888176",48334.369836,"2035-07-19",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_2507376e","Event.Transaction","2035-07-20",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-20",NA,"Entity.Document.DeliveryReport","2035-07-20","28.875","2035-07-20"
"2663","City of South Paackland","oceanicodyssey11207","Event.TransportEvent.TransponderPing","2035-07-19T05:12:09.888176",48334.369836,"2035-07-19",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_26272077","Event.Transaction","2035-07-20",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-20",NA,"Entity.Document.DeliveryReport","2035-07-20","-5","2035-07-20"
"2664","City of South Paackland","oceanicodyssey11207","Event.TransportEvent.TransponderPing","2035-07-19T05:12:09.888176",48334.369836,"2035-07-19",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_26458bcb","Event.Transaction","2035-07-20",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-20",NA,"Entity.Document.DeliveryReport","2035-07-20","-6","2035-07-20"
"2665","City of South Paackland","oceanicodyssey11207","Event.TransportEvent.TransponderPing","2035-07-19T05:12:09.888176",48334.369836,"2035-07-19",NA,"Entity.Vessel.CargoVessel",NA,NA,"habeaspisces4eb","Beauvoir/Habeas pisces","Entity.Commodity.Fish",NA,NA,"cargo_2035_293784e2","Event.Transaction","2035-07-20",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-07-20",NA,"Entity.Document.DeliveryReport","2035-07-20","49.5","2035-07-20"
"2666","City of South Paackland","oceanicodyssey11207","Event.TransportEvent.TransponderPing","2035-09-07T17:14:55.526417",58971.558133,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_24187721","Event.Transaction","2035-09-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-08",NA,"Entity.Document.DeliveryReport","2035-09-08","17.5","2035-09-08"
"2667","City of South Paackland","oceanicodyssey11207","Event.TransportEvent.TransponderPing","2035-09-07T17:14:55.526417",58971.558133,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_27287ca2","Event.Transaction","2035-09-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-08",NA,"Entity.Document.DeliveryReport","2035-09-08","20","2035-09-08"
"2668","City of South Paackland","oceanicodyssey11207","Event.TransportEvent.TransponderPing","2035-09-07T17:14:55.526417",58971.558133,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_28311194","Event.Transaction","2035-09-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-08",NA,"Entity.Document.DeliveryReport","2035-09-08","52","2035-09-08"
"2669","City of South Paackland","oceanicodyssey11207","Event.TransportEvent.TransponderPing","2035-09-07T17:14:55.526417",58971.558133,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"gadusnspecificatae4ba","Cod/Gadus n.specificatae","Entity.Commodity.Fish",NA,NA,"cargo_2035_28355240","Event.Transaction","2035-09-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-08",NA,"Entity.Document.DeliveryReport","2035-09-08","37.5","2035-09-08"
"2670","City of South Paackland","oceanicodyssey11207","Event.TransportEvent.TransponderPing","2035-09-07T17:14:55.526417",58971.558133,"2035-09-07",NA,"Entity.Vessel.CargoVessel",NA,NA,"piscesfrigus900","Birdseye/Pisces frigus","Entity.Commodity.Fish",NA,NA,"cargo_2035_249151e5","Event.Transaction","2035-09-08",NA,"Entity.Location.City",NA,NA,"Event.Transaction","2035-09-08",NA,"Entity.Document.DeliveryReport","2035-09-08","23.625","2035-09-08"
