"","source","target","type.x","time","dwell","arrivaldate","name","type.y","date","qty"
"7140","Cod Table","maritimematrix7755","Event.TransportEvent.TransponderPing","2035-10-19T16:26:06.159631",5738.366937,"2035-10-19",NA,"Entity.Vessel.CargoVessel",NA,NA
"7141","Cod Table","maritimemomentum8d12","Event.TransportEvent.TransponderPing","2035-10-25T05:18:46.193497",4663.327597,"2035-10-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"7142","Cod Table","freightfrontiers7134","Event.TransportEvent.TransponderPing","2035-10-25T20:22:03.296816",4695.729273,"2035-10-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"7143","Cod Table","nauticalnomad11356","Event.TransportEvent.TransponderPing","2035-10-30T08:28:03.394417",5911.975705,"2035-10-30",NA,"Entity.Vessel.CargoVessel",NA,NA
"7144","Cod Table","oceanicoasisd3f","Event.TransportEvent.TransponderPing","2035-11-01T15:20:44.070679",7242.654757,"2035-11-01",NA,"Entity.Vessel.CargoVessel",NA,NA
"7145","Cod Table","oceanicoasisd3f","Event.TransportEvent.TransponderPing","2035-11-02T07:28:55.608252",6528.141839,"2035-11-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"7146","Cod Table","vesselvanguard5d06","Event.TransportEvent.TransponderPing","2035-11-07T03:24:45.064848",5652.069889,"2035-11-07",NA,"Entity.Vessel.CargoVessel",NA,NA
"7147","Cod Table","cargocosmoscde","Event.TransportEvent.TransponderPing","2035-11-12T19:28:43.669563",7310.207816,"2035-11-12",NA,"Entity.Vessel.CargoVessel",NA,NA
"7148","Cod Table","nauticalnexus1a5d","Event.TransportEvent.TransponderPing","2035-11-13T12:19:17.197370",5187.782381,"2035-11-13",NA,"Entity.Vessel.CargoVessel",NA,NA
"7149","Cod Table","freightforte6f28","Event.TransportEvent.TransponderPing","2035-11-16T10:00:00",5363.145899,"2035-11-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"7150","Cod Table","transpacific5ada","Event.TransportEvent.TransponderPing","2035-11-21T01:22:11.256402",5399.647803,"2035-11-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"7151","Cod Table","seasovereignc6e","Event.TransportEvent.TransponderPing","2035-11-20T09:36:46.530872",6507.731398,"2035-11-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"7152","Cod Table","cargocentric4d0","Event.TransportEvent.TransponderPing","2035-11-28T14:21:16.592084",5043.479998,"2035-11-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"7153","Cod Table","transatlantic47a9","Event.TransportEvent.TransponderPing","2035-11-29T10:00:00",4190.457396,"2035-11-29",NA,"Entity.Vessel.CargoVessel",NA,NA
"7154","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-02-01T12:22:34.226704",6399.89945,"2035-02-01",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7155","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-02-05T12:24:10.341949",6547.134171,"2035-02-05",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7156","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-02-09T12:17:44.824680",6890.434528,"2035-02-09",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7157","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-02-15T12:06:08.101878",6863.405872,"2035-02-15",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7158","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-02-19T12:18:13.364158",6127.209092,"2035-02-19",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7159","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-02-23T12:11:54.149330",6225.678687,"2035-02-23",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7160","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-02-27T12:26:14.820694",7188.039769,"2035-02-27",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7161","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-03-01T12:22:45.491121",7371.80999,"2035-03-01",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7162","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-03-05T12:19:23.072229",6325.470915,"2035-03-05",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7163","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-03-13T12:30:05.961984",6298.887421,"2035-03-13",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7164","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-03-15T12:18:26.383147",6251.040812,"2035-03-15",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7165","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-03-19T12:13:07.903279",6204.463033,"2035-03-19",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7166","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-03-23T12:14:03.954456",6471.537127,"2035-03-23",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7167","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-03-27T12:21:16.725344",6521.252952,"2035-03-27",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7168","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-04-02T12:17:17.551866",7333.116029,"2035-04-02",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7169","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-04-06T12:18:16.926111",6176.447132,"2035-04-06",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7170","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-04-12T12:16:45.695154",7326.715117,"2035-04-12",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7171","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-04-16T12:22:33.194825",6479.563927,"2035-04-16",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7172","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-04-24T12:23:07.095350",6107.618225,"2035-04-24",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7173","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-04-26T12:17:39.391232",6686.07203,"2035-04-26",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7174","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-04-30T12:17:54.081533",6162.512814,"2035-04-30",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7175","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-05-04T12:15:02.862779",7271.56072,"2035-05-04",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7176","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-05-08T12:17:52.856299",6200.819039,"2035-05-08",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7177","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-05-10T12:18:36.347006",6648.361798,"2035-05-10",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7178","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-05-14T12:22:00.168675",6421.924814,"2035-05-14",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7179","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-05-18T12:28:00.843199",6489.320629,"2035-05-18",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7180","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-05-22T12:14:59.188989",6632.052364,"2035-05-22",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7181","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-05-24T12:20:20.035257",7044.009439,"2035-05-24",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7182","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-05-28T12:22:43.540046",7175.581003,"2035-05-28",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7183","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-06-05T12:21:35.068175",6723.591575,"2035-06-05",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7184","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-06-11T12:09:08.842264",6340.733522,"2035-06-11",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7185","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-06-19T12:22:20.642503",6122.431406,"2035-06-19",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7186","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-06-29T12:08:39.826406",6477.026972,"2035-06-29",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7187","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-07-03T12:19:30.136846",6809.603214,"2035-07-03",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7188","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-07-05T12:23:10.483476",7076.816859,"2035-07-05",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7189","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-07-13T12:15:25.703430",6915.935337,"2035-07-13",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7190","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-07-31T12:18:59.302484",6392.78287,"2035-07-31",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7191","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-08-02T12:10:12.900756",6323.229071,"2035-08-02",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7192","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-08-10T12:20:08.749687",7042.204672,"2035-08-10",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7193","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-08-14T12:15:54.102742",6607.907712,"2035-08-14",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7194","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-08-16T12:15:44.125005",6273.791076,"2035-08-16",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7195","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-08-20T12:18:27.003624",6837.028847,"2035-08-20",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7196","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-08-24T12:17:31.485117",6903.169951,"2035-08-24",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7197","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-08-28T12:21:39.082043",7129.500893,"2035-08-28",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7198","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-09-11T12:12:41.073516",6330.206904,"2035-09-11",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7199","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-09-17T12:28:52.058972",6101.49773,"2035-09-17",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7200","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-09-27T12:15:02.232831",6206.367027,"2035-09-27",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7201","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-10-01T12:10:36.189898",6478.572487,"2035-10-01",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7202","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-10-05T12:13:25.698122",6971.490751,"2035-10-05",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7203","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-10-11T12:15:23.362582",6567.112682,"2035-10-11",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7204","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-10-23T12:06:32.168312",6471.317282,"2035-10-23",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7205","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-11-06T12:17:34.226806",6472.833675,"2035-11-06",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7206","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-11-08T12:18:06.296907",7122.571819,"2035-11-08",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7207","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-11-20T12:22:24.355297",7146.065017,"2035-11-20",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7208","Ghoti Preserve","stout369","Event.TransportEvent.TransponderPing","2035-11-26T12:16:45.425608",6192.267122,"2035-11-26",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7209","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-02-07T06:17:23.993719",2636.326767,"2035-02-07",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7210","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-02-21T06:29:48.429111",2826.110979,"2035-02-21",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7211","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-02-27T06:22:45.488663",2900.214745,"2035-02-27",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7212","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-03-13T06:19:47.984377",2838.158675,"2035-03-13",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7213","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-03-21T06:22:08.741521",3088.810551,"2035-03-21",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7214","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-04-04T06:24:00.407427",2942.833192,"2035-04-04",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7215","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-04-10T06:26:59.284447",2617.433367,"2035-04-10",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7216","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-04-18T06:17:00.441157",2849.069245,"2035-04-18",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7217","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-04-24T06:31:12.423968",2803.265259,"2035-04-24",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7218","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-05-08T06:27:19.688125",2801.19172,"2035-05-08",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7219","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-05-16T06:14:49.982741",2742.862491,"2035-05-16",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7220","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-05-22T06:28:01.247507",3104.537674,"2035-05-22",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7221","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-06-05T06:28:33.038257",2979.086581,"2035-06-05",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7222","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-06-19T06:17:56.130514",2722.052092,"2035-06-19",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7223","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-06-27T06:28:27.929466",2679.04333,"2035-06-27",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7224","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-07-03T06:19:11.880974",3070.432976,"2035-07-03",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7225","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-07-17T06:22:27.709900",2687.290513,"2035-07-17",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7226","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-08-08T06:21:50.928380",2947.784795,"2035-08-08",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7227","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-08-14T06:24:45.632581",2673.566883,"2035-08-14",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7228","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-08-22T06:33:13.434657",3003.692824,"2035-08-22",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7229","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-08-28T06:20:04.370787",3080.204227,"2035-08-28",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7230","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-09-05T06:24:35.989028",2965.301756,"2035-09-05",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7231","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-09-11T06:19:36.838766",2938.455451,"2035-09-11",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7232","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-10-03T06:27:16.844332",2897.46527,"2035-10-03",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7233","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-10-09T06:22:26.253256",2744.822238,"2035-10-09",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7234","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-10-17T06:28:01.594235",3121.62736,"2035-10-17",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7235","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-10-23T06:29:36.266383",2969.909125,"2035-10-23",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7236","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-10-31T06:24:11.423973",3141.088592,"2035-10-31",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7237","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-11-06T06:22:45.164089",3064.799444,"2035-11-06",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7238","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-11-14T06:26:17.191522",3045.863992,"2035-11-14",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7239","Ghoti Preserve","sturdyd7f","Event.TransportEvent.TransponderPing","2035-11-28T06:25:05.682343",2700.761602,"2035-11-28",NA,"Entity.Vessel.Ferry.Cargo",NA,NA
"7240","Ghoti Preserve","harborholdings797","Event.TransportEvent.TransponderPing","2035-02-08T14:49:22.391812",2540.088267,"2035-02-08",NA,"Entity.Vessel.CargoVessel",NA,NA
"7241","Ghoti Preserve","transatlantic77d","Event.TransportEvent.TransponderPing","2035-03-02T10:40:29.609013",3667.583636,"2035-03-02",NA,"Entity.Vessel.CargoVessel",NA,NA
"7242","Ghoti Preserve","freightfrontiers7134","Event.TransportEvent.TransponderPing","2035-03-21T19:00:00",3130.878208,"2035-03-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"7243","Ghoti Preserve","freightfusion141","Event.TransportEvent.TransponderPing","2035-04-27T20:36:34.712440",3237.354227,"2035-04-27",NA,"Entity.Vessel.CargoVessel",NA,NA
"7244","Ghoti Preserve","seawaysavvy102","Event.TransportEvent.TransponderPing","2035-05-08T07:00:00",3528.055115,"2035-05-08",NA,"Entity.Vessel.CargoVessel",NA,NA
"7245","Ghoti Preserve","maritimematrix7755","Event.TransportEvent.TransponderPing","2035-06-16T01:00:00",4247.026807,"2035-06-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"7246","Ghoti Preserve","freightforte6f28","Event.TransportEvent.TransponderPing","2035-06-25T12:46:24.617869",3783.507152,"2035-06-25",NA,"Entity.Vessel.CargoVessel",NA,NA
"7247","Ghoti Preserve","vesselvortex355","Event.TransportEvent.TransponderPing","2035-07-14T11:00:00",4110.170524,"2035-07-14",NA,"Entity.Vessel.CargoVessel",NA,NA
"7248","Ghoti Preserve","oceanicoracle9da","Event.TransportEvent.TransponderPing","2035-07-28T19:00:00",3959.33028,"2035-07-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"7249","Ghoti Preserve","cargocatalystb02","Event.TransportEvent.TransponderPing","2035-08-08T00:00:00",3066.375669,"2035-08-08",NA,"Entity.Vessel.CargoVessel",NA,NA
"7250","Ghoti Preserve","nauticalnexus6cc","Event.TransportEvent.TransponderPing","2035-08-16T07:00:00",4858.218323,"2035-08-16",NA,"Entity.Vessel.CargoVessel",NA,NA
"7251","Ghoti Preserve","nauticalnimbusa99","Event.TransportEvent.TransponderPing","2035-08-21T00:36:31.913684",2721.344374,"2035-08-21",NA,"Entity.Vessel.CargoVessel",NA,NA
"7252","Ghoti Preserve","seasentry2e28","Event.TransportEvent.TransponderPing","2035-08-28T15:00:00",4009.351619,"2035-08-28",NA,"Entity.Vessel.CargoVessel",NA,NA
"7253","Ghoti Preserve","maritimemiraclef85","Event.TransportEvent.TransponderPing","2035-09-06T22:41:24.315021",2393.067135,"2035-09-06",NA,"Entity.Vessel.CargoVessel",NA,NA
"7254","Ghoti Preserve","bulkcarriers6cd","Event.TransportEvent.TransponderPing","2035-09-20T17:18:23.159681",2758.30193,"2035-09-20",NA,"Entity.Vessel.CargoVessel",NA,NA
"7255","Ghoti Preserve","harborhelix456","Event.TransportEvent.TransponderPing","2035-10-11T09:18:11.481023",3489.725051,"2035-10-11",NA,"Entity.Vessel.CargoVessel",NA,NA
"7256","Ghoti Preserve","vesselvistad0c","Event.TransportEvent.TransponderPing","2035-11-23T11:14:05.638849",3815.136737,"2035-11-23",NA,"Entity.Vessel.CargoVessel",NA,NA
"7257","Wrasse Beds","nauticalnomada36","Event.TransportEvent.TransponderPing","2035-03-01T20:00:00",3631.29761,"2035-03-01",NA,"Entity.Vessel.CargoVessel",NA,NA
"7258","Wrasse Beds","nauticalnomada36","Event.TransportEvent.TransponderPing","2035-02-12T06:57:10.646486",63188.974473,"2035-02-12",NA,"Entity.Vessel.CargoVessel",NA,NA
